V12,V23,V36,V70,V94,V121,V142,V173,V209,V312,V317,V341,V361,V378,V527,V576,V737,V743,V975,V1090,V1093,V1132,V1134,V1170,V1269,V1294,V1325,V1378,V1407,V1448,V1530,V1602,V1615,V1620,V1630,V1657,V1664,V1679,V1709,V1791,V1806,V1959,V2038,V2075,V2120,V2147,V2161,V2231,V2242,V2272,V2291,V2292,V2341,V2361,V2446,V2468,V2545,V2554,V2613,V2664,V2674,V2675,V2733,V2747,V2769,V2831,V2845,V2878,V2917,V2932,V2999,V3065,V3071,V3073,V3077,V3081,V3084,V3232,V3245,V3260,V3421,V3423,V3442,V3571,V3578,V3579,V3606,V3620,V3652,V3730,V3800,V3818,V3841,V3943,V3993,V4043,V4088,V4171,V4239,V4296,__target__
0.0,0.088821,0.27277,0.0,0.0,0.69259,0.047267,0.6498,0.0,0.0,1.5579,0.0,0.23317,0.0,0.36204,0.0,0.0,1.0448,0.018571,0.0,0.22766,1.6666,0.18939,0.53421,0.0,1.3638,0.0,0.4258,0.056466,2.4056,1.2966,2.7498,0.16549,0.6292,0.0,0.0,0.60349,0.04668,0.0,0.0,0.61408,0.1707,0.19953,0.0,0.65525,0.0,0.0,0.095984,0.045319,0.58331,0.81057,1.0355,0.0,0.3079,1.2245,1.9365,3.0387,0.04718,0.5786,0.084992,0.0,0.76719,0.0,0.0,2.3674,1.0937,0.0,0.0,0.10666,0.097783,1.612,0.33647,0.0,0.095389,1.1533,0.32658,0.25264,0.0,0.36474,0.43511,0.9079,0.065449,0.052843,0.89988,0.058648,0.6851,1.3725,0.051772,1.5955,0.13852,1.1052,0.57082,1.9438,0.2125,0.22245,0.0,0.0,0.034785,-0.14031,-0.01286,1
0.0,0.83028,1.9481,0.0,0.0,1.607,0.36537,0.021975,0.41809,0.74493,1.0618,0.053905,0.0,0.0,0.0,1.1383,1.3344,0.59699,0.4458,0.042741,2.522,0.17428,0.89469,0.017846,0.0,0.0,0.0,0.0,0.69245,1.6852,0.03247,2.0869,0.0,0.12597,0.0,0.5172,0.0,0.0,0.0,1.4509,0.80429,0.31434,1.1031,0.10454,0.078298,2.1944,0.0,0.43738,0.0,0.12239,0.0,0.0073667,1.9866,0.10025,0.0,0.0,0.033468,0.058098,0.0,0.0040459,0.0,0.11512,0.0,0.042024,2.2734,0.036933,0.2264,0.0,0.0,0.0,0.0,0.09581,0.0,0.0,0.0,0.0,0.37866,0.0,0.0,0.0,0.0,0.0,0.36562,0.0,0.0,0.0,0.0,1.4571,0.0,0.0,0.0,0.15282,0.0,0.0,0.0,0.0,0.0,-0.02546,0.079659,0.24922,0
0.0,0.066955,0.0,0.0,1.1234,0.31875,0.0,0.0,0.30713,0.0,0.0,0.58433,1.5139,1.1794,0.45014,0.0,0.0,0.0,0.38988,1.0354,0.95404,1.9305,0.84988,0.0,0.079743,0.0,0.0,1.949,0.0,0.0,1.1884,1.7782,1.6672,0.98131,0.0,0.0,0.0,0.024185,0.406,0.0,0.0,0.25816,0.0,0.0,1.8923,0.0,0.16996,0.40771,0.0,0.12022,0.0,0.76208,0.02027,1.1481,1.4737,0.19715,0.10872,0.0,0.025774,0.18309,0.0,0.0,0.0,0.06395,0.94427,0.17142,0.0027605,0.0,0.0,1.6772,3.5468,0.98549,0.0,0.0,0.028689,1.5564,0.76213,0.56805,0.0,0.026636,1.5486,0.0,0.012553,0.41841,0.22925,0.2312,1.35,0.044943,0.0067553,0.66993,1.941,0.61246,0.80505,0.54341,0.0,0.010214,0.080787,0.060151,-0.28231,0.21269,1
0.1664,0.34396,0.0,0.0,0.88087,0.41823,0.0,0.0,0.68899,0.011019,1.8378,4.1522,1.9788,0.0,0.24178,0.0,0.046232,0.0,0.23063,0.60439,1.8035,0.33619,0.29636,2.1445,1.2892,0.0,0.0,0.37377,0.0,0.0,0.03538,1.5037,1.5106,0.0,0.0,0.19609,0.0,1.0994,2.6414,0.0,0.24151,2.066,0.0,0.0,0.0,0.0,0.01236,0.0,0.087944,0.026311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033504,0.0,0.0,0.0,0.58894,0.0,0.0,0.0,0.21702,3.4285,0.95502,0.0,0.35771,0.0,0.41534,0.068983,4.4678,0.034521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1287,0.0,0.0,0.6676,0.0,0.96517,0.0,1.178,0.76886,0.1496,0.64779,-0.009651,-0.25265,0.35401,0
0.0,0.12568,0.0,0.0,1.4284,0.87881,0.0,0.0,0.0,0.0,0.081054,2.3422,0.60889,2.7689,0.47925,0.0,0.0,0.0,0.075975,1.9874,1.147,0.97407,0.61812,0.17309,0.22608,0.0,0.0,0.073115,0.0,0.0,0.051229,0.53485,0.059142,0.93694,0.0,0.0,0.0,0.0074255,3.2305,0.0,0.23179,0.86757,0.045444,0.0,0.0,0.0,0.0,0.064958,0.10627,0.0,0.0,0.0,0.0,0.030834,0.28715,0.040401,0.0,0.0,0.25429,0.0,0.0,0.0,0.0,0.0,1.1811,0.0,0.0,0.0,0.048561,1.4327,3.155,0.14637,0.0,0.0,0.043336,1.557,0.011603,0.2063,0.0,0.0,0.80841,0.0,0.0,0.095654,0.0,0.0,0.2562,0.0,0.0,0.36227,3.0038,0.7888,1.0637,0.3275,0.0,0.53815,1.4538,-0.04174,-0.47087,-0.13323,0
0.0,0.024778,0.0,0.11623,0.063465,0.0,0.0,0.0,3.3856,1.4712,0.0,0.71895,0.0,0.0,0.085653,0.0,0.0,1.3559,0.085671,0.72889,0.047511,0.86303,0.9712,2.5812,0.3393,1.5948,0.20367,0.056116,0.0,0.0,0.14677,0.0,2.3582,0.26603,0.0,0.1784,0.0,0.52947,0.0,2.0185,0.90241,1.8747,0.0,0.0,0.0,1.3528,0.0024047,0.55666,0.0,1.7824,0.13091,1.4355,0.0,0.77913,0.06633,0.46947,1.502,0.0,0.0,0.52462,0.036342,0.0,0.0,1.5802,0.28329,0.0,0.73282,0.032451,0.56193,1.1836,3.2027,0.029721,0.0,0.36562,0.0,0.10828,0.048352,0.76061,0.0,0.0,0.14199,0.0,0.0,2.2032,0.50552,0.44152,2.3128,0.14967,0.0,0.0038937,0.51422,0.52679,0.19041,0.11379,0.86772,1.1427,0.42,-0.15679,0.062798,0.8035,0
0.23848,1.1253,0.0,0.0,0.28534,0.14442,0.0,0.0,0.0,0.063657,0.0,1.5516,0.66862,4.7313,3.7607,0.0,0.0,0.028818,0.051321,0.17392,0.64392,0.90286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025819,3.5878,1.336,0.0,0.0,0.0,0.27191,0.0,0.0057553,0.0,0.75848,0.0,0.0,0.0,0.0,0.20975,0.0,3.9165,0.048241,0.11264,0.88638,1.1517,0.0,0.0,0.0,0.32249,0.0,0.0,0.0,0.0,0.0,0.0,1.424,0.039291,0.51188,0.0,0.0,1.5271,0.41576,0.72336,0.31221,0.0,0.0,1.3437,0.060121,0.0,0.0,0.0,0.0,1.7885,0.0,0.0,0.0,0.0,0.9356,0.0,0.0,0.076987,0.028741,3.7078,0.043642,0.61232,0.0,0.0,0.0,4.0181,-0.27059,-0.17812,-0.082365,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054515,0.0,0.95245,0.0,0.042904,0.50511,0.0,0.45238,0.0,2.983,0.48323,3.4926,0.066723,1.2553,0.0,0.0,0.010987,0.52643,0.045834,0.0,0.55928,0.0,0.018687,0.67547,1.2378,1.5665,0.0,0.0,1.2545,0.24251,0.25816,0.0,0.0,0.16075,3.3102,0.0,0.051773,0.99212,0.0,2.7933,0.0,0.92583,0.0,0.24361,0.96994,0.38232,1.6632,0.0,1.388,0.28667,0.0,0.0,2.87,0.0,0.45023,0.0037948,0.0,0.0,0.0084068,0.0,0.0,0.0068331,0.015044,0.0,0.0,0.0,0.0,1.1716,1.621,0.0,0.0,3.3667,0.077976,0.95168,0.0,0.27894,0.0,0.0,0.65619,0.057343,0.0,0.67706,0.52218,0.0,0.0,0.54459,1.5571,0.0,0.0,0.0,0.28197,-0.089714,0.49644,1
0.0,0.058468,0.0,0.0,0.23054,0.018312,0.0,4.625,0.0096521,0.0,0.0,0.0,0.55169,2.3385,0.0,0.0,0.0,0.27109,0.20601,1.6416,0.0,0.22385,3.1947,0.52467,0.15173,0.0,0.0,0.0042308,0.0,0.76077,1.8425,0.0,0.72132,3.0811,0.47739,0.0,0.65575,0.0,0.0,0.0,0.094096,0.0,0.0,0.0,0.16674,0.0,0.0,0.012551,0.0,0.29206,0.0,1.9423,0.0,0.0,0.041598,0.01761,0.0,0.0,2.2983,0.0,1.5783,0.0,0.0,1.3529,0.0,0.0,0.0,0.0,3.0088,1.6272,0.57717,0.0,0.0,0.0,1.4149,0.010257,0.0,0.0,0.084589,1.8915,0.68176,0.7042,0.0,0.0,0.23087,0.16147,0.65276,0.018858,0.0,0.0,2.5066,1.5814,1.592,0.47347,0.4617,0.58001,0.0,0.16691,0.003115,-0.005918,0
0.0,0.17943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1602,3.481,0.0,0.17489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.461,0.0,2.7283,0.0,0.0,0.0,0.19116,0.0,0.28252,1.2025,1.8035,0.0,0.0,0.0,0.0,1.1705,2.4155,0.0,0.81839,0.0,0.0,0.0,0.0,0.027239,0.0,0.0,0.009544,0.0,0.0,0.0,0.0,0.011766,0.0,1.2749,0.0,0.0,0.00037521,0.0,0.0,0.0,0.0,0.0,0.27653,1.4101,0.0,0.0,3.3077,2.48,0.060188,0.0,0.0014888,0.0,0.0,0.0,2.3899,0.2179,0.0,0.0,0.0,0.0,0.011275,0.0,0.0,1.2617,0.0,0.0,0.0,1.2349,3.0771,3.1575,0.0,0.024009,0.0,2.0151,-0.039931,-0.44846,0.48273,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7542,0.60555,0.0,0.086565,0.0,1.0419,0.15852,0.0,0.0,0.0,0.052121,0.0,0.014516,0.0,1.5324,0.73028,0.41786,0.0,0.039729,0.0,0.11472,1.4639,0.0,0.6204,0.0,0.0,0.015399,0.0012226,0.0,0.19914,0.0,0.0,0.29593,0.0,0.0,0.0,0.0,1.385,0.0,0.17503,0.094017,1.5565,0.0,2.2573,0.0,0.0,0.0,0.0,0.0,0.099117,0.0,0.0,0.11183,1.6887,0.0,0.0,0.096538,0.0,0.0,0.0,0.0,0.81096,0.80553,0.0,1.2496,0.0,0.0,0.0,10.77,0.092893,0.0,0.0,0.0,0.83202,0.0,0.0,0.0,2.5623,0.0,0.7568,1.1369,0.0,0.024527,0.0,4.4182,2.0891,0.0,0.78283,0.28432,-0.13548,0.039352,1
0.0,0.01483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90074,1.9947,0.17027,1.038,0.0,0.0,0.0,0.0,1.2335,0.0,0.0,0.0,0.0,0.0,0.0,1.8595,0.0,4.5774,0.0,0.0,0.0,0.0,0.75272,0.29534,0.0,0.0,0.0,0.020397,0.0,0.0,3.9619,0.0,0.0,0.0,1.0377,0.0,0.12227,0.0,0.0,0.0,0.0,0.0,0.0,5.541,0.28149,0.11378,0.51835,0.0,1.6078,1.14,0.038389,0.0,2.7014,1.0532,0.93703,0.66194,1.0817,0.046301,0.0,4.7936,0.43348,0.098891,0.0,0.55474,0.0,4.0185,0.0,0.0,0.16007,0.37425,2.1924,0.0,1.6728,1.3623,0.12897,3.4894,1.7968,0.0,0.0,3.6126,0.23786,0.5217,2.7773,1.9171,0.41934,0.0,1.0921,-0.24967,-0.38367,0.55784,0
0.0037829,0.0,0.16043,0.0,0.77864,0.33417,0.0,0.67603,0.45015,0.0,0.0,0.0,1.5771,0.79148,0.97378,0.10534,0.046583,0.045235,0.61035,0.29972,0.39837,3.4683,0.71069,0.19863,0.0,0.0,0.0,2.1608,0.25598,0.0,1.1228,0.99725,0.0094153,0.0081586,0.23109,0.0,0.050366,0.0,0.0,0.0,0.0,0.0,0.033984,0.0,2.7222,0.0,0.0,0.23738,0.93491,0.0,0.0,0.98017,0.38573,0.00013714,0.14895,0.0,0.26125,0.0,1.5481,0.0,0.0,2.5576,0.49371,0.78547,0.021668,0.44847,0.0,0.0,1.9981,0.0,2.6158,0.16045,0.0,0.0,0.018121,0.26109,0.0,0.0097995,0.23733,0.10884,0.27875,0.0,0.0,0.47242,0.0,0.058586,1.1039,0.0027111,0.47413,0.13323,0.056311,0.0,0.1617,1.0664,0.0,0.0,0.0,-0.099497,-0.32389,-0.07753,1
1.1467,0.0,2.0599,0.0,0.0,0.31446,0.34467,0.0,0.33451,1.9712,0.02399,0.0,0.0,0.0,0.0,0.36231,1.8987,0.27436,0.0,2.6917,6.2709,1.7209,0.6939,1.9252,0.0,0.0,0.0,0.80082,0.08252,0.0,0.0,0.80042,0.00127,0.074823,0.0,0.00098923,0.0,0.80603,0.0,0.0,0.54455,2.0394,1.1015,1.0291,0.0,3.1698,1.7606,0.45857,1.3115,2.6255,0.0,0.0,0.70814,2.2054,0.0,0.31016,0.065637,0.0,0.018676,0.018257,0.0,1.4601,0.0,0.0,0.32445,1.3353,0.059998,0.0,0.034758,0.0,0.0,2.1711,0.0,0.24879,0.0,0.0,0.0,0.0,0.087343,0.0,0.0,0.0,1.2088,0.0,0.0,0.030875,2.1392,1.9766,0.0,0.0,0.54525,0.0,0.72076,0.0,0.45387,0.48727,0.0,0.32631,-0.28893,0.003745,0
0.0,2.6191,0.0,0.0,0.95135,1.6556,0.71089,0.84047,0.0,0.0,0.0,0.0,0.63077,3.0833,3.0756,0.0,0.50206,0.0,0.0,0.98897,0.60115,0.43475,0.55772,0.0,0.0,0.0,0.0,4.9304,0.52612,0.0,0.0099728,0.13284,1.25,0.85792,0.0,0.0,0.042214,0.0,0.0,0.5467,0.62915,0.0,0.033817,0.0,3.6525,0.0,0.0,1.2606,0.6214,0.053972,0.0,0.0,0.0,0.073995,0.0,0.009608,1.0797,0.0,0.0,0.008152,0.0,0.0,0.17381,0.0,5.8298,0.0,0.076564,0.0,0.0015265,1.6167,0.0,1.5331,0.0,0.0,0.0,1.3496,0.24845,0.016331,0.0,0.0,1.5694,0.0,0.0,0.095258,0.10905,0.059031,0.0,0.0,0.0,0.0,1.2888,0.0,0.88029,0.0,0.0,0.0,0.0,-0.11129,-0.80012,-0.29499,1
0.0,2.26,0.0,0.0,0.0,3.0289,1.5419,0.0,0.0,0.0,0.63332,4.8159,3.0129,5.1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65814,0.35996,1.7667,0.0,0.0,0.0,0.0,0.0,0.049676,2.809,1.2447,0.0,0.0,0.0,0.0,0.80703,0.2589,0.0,0.0168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94107,0.97583,0.0,0.0,0.67839,0.0,0.0,0.0,0.14016,0.0,3.7758,0.0,0.0,0.0,0.0,0.0,0.55604,0.021174,0.0,0.0,0.0,0.21004,0.0079837,0.0,0.0,0.0,0.0,1.9076,1.3711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019957,0.0,0.0,0.64963,0.064519,0.0,0.33593,0.63817,1.3375,1.4318,0.0,0.0,-0.041183,-0.26787,-0.5458,1
0.30932,2.0992,0.0,0.0,2.2413,2.0768,0.0019018,0.030868,0.6321,1.6601,1.2316,0.0,2.1085,1.4451,0.12064,0.16504,1.47,0.0,0.0,1.041,0.094107,0.0,0.8339,0.56304,0.0,0.39055,0.0,0.4338,0.20415,0.0,0.025469,0.0,0.0,0.0,0.0,0.0,0.21906,1.361,0.0,0.25159,0.66729,0.8344,0.0,0.0,0.6932,0.0,0.49659,0.57361,0.0,1.351,0.024309,0.0,0.0,0.30573,0.0,0.0,0.0,0.7415,0.029652,2.8139,0.0,0.0,0.12808,0.0,0.0,0.30115,0.07984,0.0,0.0065778,0.0,0.0,1.0617,0.0,0.0,1.4044,0.12215,0.23214,0.78772,0.24944,0.0,0.57773,0.010985,0.0,0.0,0.0,0.8088,0.0,0.0,0.0,0.41052,1.302,0.28769,0.28012,0.45164,0.9199,0.019717,0.71311,0.061933,-0.33729,-0.18949,1
0.17898,1.4299,0.29929,0.064271,0.0,0.60796,0.32407,0.0,0.0,1.3903,0.0,0.0,0.0,0.0,0.56077,0.033825,0.0,2.7772,0.033556,1.379,0.0,0.87748,0.30984,1.5412,0.0,1.6102,0.0,0.0,0.39389,0.0,0.5078,0.2781,1.4159,2.5454,0.0,0.0,0.0,0.67091,0.0,0.0,0.151,1.3838,1.2107,0.0,0.88276,0.1266,0.067953,0.85452,0.4535,0.16907,0.44408,2.3422,0.021737,0.0,0.18714,0.031755,1.3529,0.0,0.0276,1.2189,0.0,0.017824,0.0,0.57452,0.49152,0.19218,0.00090749,0.0,0.0080734,0.069285,0.14996,0.88153,0.0,0.051818,0.84509,0.45462,0.025898,0.2152,1.0535,2.8269,0.38088,0.065272,0.092536,0.013396,0.70337,0.0,1.6592,0.17041,0.23788,1.5455,2.8232,0.5123,1.5412,0.0,0.15216,0.25144,0.049295,0.41765,0.063661,0.063857,0
0.0,0.21421,0.0,0.0,0.0,0.0,0.013885,0.0,0.0,0.0,2.0753,1.4483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8409,0.0,0.0,2.8986,0.0,2.874,0.0,0.0,0.0,0.0,0.0,2.1174,2.7939,2.799,0.051386,0.076902,0.0,0.37931,0.0,0.0,0.0,3.5552,0.019692,0.0,2.621,0.0,0.0,1.7327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7978,0.0,0.028585,0.0,0.0,0.0,0.0,0.0,3.1867,0.0,1.3534,1.2542,0.0,0.015795,2.7454,0.7661,0.0,0.0,0.0,0.0,0.0,1.5522,1.5469,0.0,0.0,0.0081158,0.0,0.96913,0.0,0.16226,0.61507,0.0,0.047485,0.75822,1.2029,2.4133,4.4597,0.0,0.0,0.0,0.79586,-0.24859,-0.25215,0.26825,0
0.033788,0.0,0.0,0.0,0.63708,2.3718,0.78874,0.0,0.057448,0.37042,0.0022238,0.0,0.16017,0.0,0.0,0.014998,1.0565,0.0,0.0,1.1047,0.0,0.0,0.12489,0.18961,0.0,0.78712,0.029436,0.39699,0.0,0.0,0.0,0.21001,0.0,0.39803,0.0,0.39373,1.4097,0.3043,0.0,0.0,0.39319,1.0983,0.0,0.063322,0.49764,0.0,0.080297,0.63272,0.4987,0.91078,0.0,0.0,0.59944,0.078127,0.0052076,0.2914,0.060247,0.24406,0.059982,0.0,0.0,0.0,0.053745,0.0,0.0,0.0,0.084967,0.0099736,0.064506,0.0073672,0.0,1.5737,0.0,0.0,0.0,0.11612,0.0,0.61177,0.56614,0.35995,0.070986,0.0,1.7076,0.0,0.0,0.11803,0.15303,0.0,0.27549,0.0,0.21488,0.0,0.15553,0.0,0.0,0.0,0.0,-0.13107,0.18955,-0.36173,0
0.10878,1.3689,0.19559,0.0,0.0,1.176,0.2924,0.3122,0.0,1.0379,1.4567,0.14662,0.0,0.098298,2.2595,0.84688,1.6636,1.6121,0.9573,3.3323,2.3463,0.0,1.3115,0.0,0.046189,0.0,0.0,0.026831,0.76928,0.7505,1.4461,0.4758,0.39906,1.3612,0.0,1.0935,0.0,0.35182,0.15632,0.36795,0.033551,0.62376,0.028396,0.13425,0.0,0.0,2.147,1.8329,0.34299,0.14194,0.055124,0.0,0.37474,1.9163,0.72085,0.0,0.0,0.0,2.6591,1.632,0.010553,0.29232,0.023566,0.0,0.0063691,1.7322,0.3465,0.22585,0.01337,0.24715,0.0,0.43398,0.0,0.18444,1.6896,2.0356,1.9407,0.0,1.8766,0.032226,0.0,1.188,0.0,0.038218,0.0,0.0,0.1035,0.091811,0.073069,0.0,0.88838,0.043863,0.86997,0.081596,0.47141,1.4542,0.4259,0.017591,-0.59955,0.025724,1
0.01072,0.40887,0.90354,0.0,0.0,1.6515,0.54515,0.0,0.32498,0.58215,0.30126,0.0,0.0,0.0,0.25167,0.0,1.8039,1.6407,0.049871,0.027405,0.7436,2.2304,0.31036,2.4023,0.0,0.0,0.0,0.0,0.91718,0.0,0.0,0.03428,1.0006,1.8882,0.0,0.057775,0.15712,0.06954,0.0,0.0,0.7135,0.033215,0.84949,0.0,0.0,2.6321,0.0,1.2358,0.10074,0.38603,2.3135,2.1115,1.4865,0.04011,0.82231,0.8305,0.37365,1.7957,0.0,0.53989,0.0,0.4402,0.0,1.6365,3.699,0.0,0.049008,1.2281,0.0,0.0,1.0628,0.23164,0.0,0.15223,0.0,0.0,0.0,0.052261,1.1109,0.37572,0.056833,0.0,1.0739,0.22294,0.57648,2.5373,1.4125,3.0868,0.0,0.083705,0.01307,0.17691,0.21152,0.0,0.030019,0.045325,0.0,0.092345,-0.41829,0.17597,0
1.2224,0.0,0.0,0.27459,0.028832,1.364,1.8975,1.6935,0.0,0.75507,1.861,2.0975,0.0,0.0,0.0,0.0,0.0,0.30629,0.0,3.1786,0.0,0.023046,0.0,0.99145,0.24781,0.45969,0.0,0.0,0.0,0.0,0.0,2.8564,1.4988,1.8334,0.24566,0.2481,0.0,0.029123,1.9515,0.020516,0.0,2.3315,0.0,1.3557,0.1891,0.0,0.35408,0.0,0.02008,0.0,0.73932,0.0,1.0775,0.0,1.0627,0.97151,0.26342,0.0,0.0,0.0,1.2894,0.0,0.0,0.0,0.77087,0.0,3.9369,0.53664,0.0,0.32384,2.0598,0.19378,0.0,0.0,0.03988,0.0,0.0,2.3678,0.0,0.0,0.0,0.0,0.0,0.27649,0.0,0.31846,0.44006,1.0342,0.03022,0.83713,0.0,1.3897,4.3049,0.27287,0.0,0.0,3.2396,-0.24432,-0.65471,0.17957,0
0.0,1.2863,0.0,0.0,1.181,1.0418,0.0,0.0,0.0,0.0,2.4403,2.8841,1.739,0.0,0.31411,0.0,0.0,0.02231,1.5609,1.2354,0.60356,0.025591,0.0,0.223,1.2394,0.0,0.0,0.0,0.0,0.047522,1.071,1.6443,2.9387,0.84445,0.0,0.0,0.0,0.6916,1.5657,0.0068789,0.6928,0.038856,0.0,0.0,0.051401,0.0,0.72004,0.0,0.82619,0.0,0.15236,0.0,0.0,0.0,1.4424e-05,0.0,0.0,0.0,0.037528,0.0,0.21638,0.0,0.0,0.0,0.0,0.41711,0.85481,0.0,0.0,3.2741,1.9423,0.43119,0.0,0.022106,0.26537,1.6419,0.0,0.62809,0.18788,0.0,0.015796,0.0,0.0,0.0,0.0,0.015745,0.19644,0.0,0.0,1.9981,2.3349,1.2421,1.7079,1.0306,0.10624,0.0,1.6901,-0.43063,0.18284,0.36753,0
0.0,0.23188,0.0,0.0,0.0,1.0233,0.0,0.0,0.0,0.68658,0.24094,4.3536,0.009507,1.5371,0.016872,0.14455,0.0,0.0,1.0345,1.3903,0.27955,0.5652,0.30355,0.0,0.0,0.041567,0.0,0.0062599,0.0,0.30053,1.0257,2.7291,0.89857,2.3102,0.0,0.36713,0.0,0.51407,2.7309,0.0,0.0,1.7391,0.0,0.0,0.30277,0.0,0.0,0.0,0.30768,0.0,1.3884,0.0,0.34198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15823,0.70627,1.0285,0.0,0.0,0.26392,2.565,0.0,0.0,0.020886,0.376,1.0838,0.32546,0.25258,0.011371,0.0,0.73749,0.0,0.0,0.05672,0.0,0.0,0.057486,0.0,0.0,2.679,3.0642,2.8665,3.5645,2.4823,0.0,0.0,2.1095,-0.037763,-0.20526,0.76764,0
0.0,0.0,0.0,0.0,0.0,0.92472,0.0,0.0,0.0,0.052719,0.50645,0.0,0.19532,0.24014,0.7716,0.0,0.0,0.19779,0.0,0.0,0.0,1.0542,1.8278,1.0445,0.0,0.018704,0.0,0.0,0.41892,0.0,0.24223,2.8662,0.0,0.092437,0.0,0.19145,0.28795,1.156,0.0,0.0,0.0,2.1016,0.0,0.0,3.4865,0.0,0.0,0.074804,0.37142,0.0,0.0,3.7655,0.0,0.32271,0.0,0.0,0.63678,0.0,0.5058,0.67761,0.0,0.0,0.78258,0.0,1.3596,0.0,0.082357,0.0,0.0,1.4683,0.90387,1.2367,0.032039,0.0,0.0,1.6093,0.0,8.0884e-06,0.61712,0.38571,1.6046,0.96099,0.0,0.15716,0.0,0.10071,1.489,0.00076132,1.6498,0.42569,2.5503,0.0,2.2649,1.1138,0.20988,0.0055476,0.035511,-0.22492,-0.32154,0.53932,0
0.0,0.65594,0.21018,0.0,0.0,0.31507,0.0,0.0,1.1101,0.0,0.07013,0.0,0.0,1.1831,0.89948,0.0,0.036717,0.31323,0.0,0.071554,0.14564,0.36372,0.0,0.0,0.0,0.0,0.0,0.0,0.42056,0.0,0.38984,0.0,0.18318,0.29832,0.0,0.0,0.08755,0.0,0.0,0.0,0.0,1.2575,0.59663,0.0,1.4928,0.0,0.0,0.59116,0.16644,0.15737,0.25336,5.1236,0.025028,1.198,0.0,0.0,0.40842,0.0,0.0,0.0,0.0,0.0,0.51307,0.0,0.25383,0.0,0.071543,0.0,0.0,0.0,0.25238,0.73467,0.0,0.0,0.0,2.5464,0.0,0.0,0.0,0.0,0.17823,0.076648,0.0,0.0,0.0,0.061196,0.01734,0.0,0.39716,0.95392,5.5295,2.1384,1.668,0.0,0.0,0.23077,0.38717,0.37716,0.043222,-0.034723,1
0.0,0.16332,0.15009,0.0,0.39293,0.18497,0.059162,0.0,0.2708,0.0,0.0,0.0,0.66388,0.0,0.35768,0.0,0.0,0.5211,0.0,2.9616,0.30631,2.7009,3.6849,1.3607,0.22506,0.032561,0.0,0.78507,0.0,0.0,3.5138,2.1591,0.27388,2.4278,0.40061,0.25067,0.0,0.0,0.51534,0.0,0.014449,0.90094,0.0,0.4112,0.22577,0.0,0.0,1.2429,0.12722,0.68548,0.14519,0.35793,0.99406,0.0,0.062081,0.0,0.6788,0.0,2.5646,0.022817,0.0,1.0135,0.0,0.10382,0.58041,1.5047,0.0,0.0,4.0386,0.0,2.2556,0.86974,0.0,0.0,0.0,0.6311,0.0,0.46957,2.2777,1.0206,0.0,0.0,0.0,0.055338,0.0,0.14412,2.3666,0.43597,0.090459,0.020533,1.317,2.1486,0.57424,0.90959,0.0,1.1298,0.18849,-0.30884,-0.33197,0.21189,0
0.69142,0.0,1.4763,0.0,0.051835,0.0017959,0.062071,1.1469,0.0,0.0,0.021603,0.0,0.0,0.0,1.0954,0.84469,0.20625,0.89558,0.11406,2.5018,0.062848,1.1367,0.0,0.12639,2.2297,0.71032,0.0,2.3877,0.0,0.0,0.26014,0.0,0.80085,0.75854,0.0,0.0,2.1953,0.0,0.0,0.13022,0.0,0.0,0.093486,0.0,0.3977,1.2922,0.75697,0.2078,0.0,0.0,0.30317,0.0,0.0,0.0,4.0306,1.0814,0.99675,0.0,0.0,0.031522,0.0,0.67607,3.2482,0.0,0.054039,0.0,0.0,0.0,0.45142,0.17921,1.7321,0.0,0.0,0.0,0.0,0.73586,0.34059,0.0,4.0135,0.012138,0.006488,0.0,2.9936,0.0,0.0,2.0606,3.905,0.0,0.0,3.6873,0.050131,0.0,0.014888,0.0,0.0,0.2222,0.0,0.038129,0.085569,0.74073,1
