lineNo,assgNo,P1stFixation,P2stFixation,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,nextWordRegress,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,__target__
6167.0,182.0,1,0,139.0,179.0,318.0,219.0,312.6088,158.2561,331.4363,89.7357,44.0965,318.0,159.0,0.0,0,298.0,0.0351,0.0736,0.0394,1,1,0
10329.0,315.0,0,1,100.0,179.0,278.0,119.0,620.1842,100.2809,680.9207,66.547,72.1284,278.0,139.0,0.0,0,0.0,0.0173,0.2028,0.037,5,1,1
4432.0,136.0,1,1,258.0,139.0,418.0,199.0,838.5335,91.3085,928.0436,88.8608,199.0659,437.0,218.5,0.0,0,437.0,0.0487,0.0487,0.0164,5,1,1
1344.0,42.0,0,1,139.0,139.0,139.0,179.0,158.7278,229.9418,201.5589,43.3503,57.1948,80.0,80.0,0.0,0,418.0,0.0957,0.1567,0.0085,5,4,1
1648.0,51.0,1,0,119.0,119.0,119.0,219.0,161.5,103.7654,210.7748,64.6375,53.1154,119.0,119.0,0.0,0,0.0,-0.0019,0.1286,0.0534,4,2,1
1295.0,41.0,0,0,99.0,159.0,258.0,159.0,135.0926,137.5736,97.0052,40.5123,68.0625,258.0,129.0,0.0,0,0.0,0.3077,0.3222,0.0274,9,4,0
1032.0,31.0,0,1,238.0,259.0,259.0,278.0,94.7629,174.5,231.8211,155.5201,145.0009,159.0,159.0,458.0,0,0.0,0.1254,0.1189,0.0136,2,1,1
603.0,19.0,1,0,100.0,139.0,139.0,99.0,88.8651,259.2552,57.4282,40.8044,20.1308,139.0,139.0,0.0,0,139.0,-0.0222,0.3303,0.0312,6,5,0
5506.0,165.0,0,1,298.0,239.0,378.0,199.0,238.6179,503.5717,149.0,93.0013,52.8417,378.0,189.0,816.0,0,179.0,0.077,0.0765,0.0394,2,5,1
1294.0,41.0,0,1,139.0,99.0,99.0,278.0,266.0122,135.0926,212.8497,67.6794,74.6073,99.0,99.0,377.0,0,0.0,0.3077,0.3222,0.0105,9,3,0
2338.0,74.0,0,0,199.0,279.0,279.0,20.0,267.5916,678.6019,262.3452,44.0369,32.28,279.0,279.0,0.0,0,0.0,-0.0783,-0.8588,0.0237,2,8,1
724.0,22.0,1,1,139.0,199.0,199.0,139.0,381.5659,89.0126,398.2123,20.1804,38.2655,159.0,159.0,2306.0,0,3040.0,-0.0154,0.0316,0.0095,3,2,1
1005.0,31.0,1,1,179.0,338.0,338.0,159.0,177.5197,243.6847,232.0776,59.2558,65.6601,338.0,338.0,0.0,1,338.0,0.0194,0.1274,0.029,1,1,0
823.0,24.0,0,0,338.0,99.0,99.0,219.0,90.3244,214.2574,46.8188,60.0354,57.8835,99.0,99.0,0.0,1,0.0,0.1296,0.1881,0.0109,3,2,0
3119.0,95.0,1,0,20.0,279.0,279.0,219.0,607.1822,178.514,621.84,44.2945,72.7496,279.0,279.0,0.0,0,0.0,0.4576,0.2006,0.0507,2,1,0
8416.0,265.0,1,0,139.0,139.0,835.0,179.0,462.5884,221.299,492.6033,107.6151,66.9123,835.0,208.75,0.0,0,0.0,0.0902,0.0642,0.1751,1,1,1
10062.0,307.0,1,0,99.0,159.0,159.0,100.0,128.8148,243.654,99.0202,26.2488,21.9659,159.0,159.0,0.0,0,0.0,0.2672,0.3547,0.0309,9,3,0
1062.0,32.0,1,0,179.0,179.0,179.0,258.0,142.9021,241.5186,210.1904,74.2462,84.2511,179.0,179.0,0.0,0,0.0,0.0834,0.1034,0.0543,2,1,0
9142.0,287.0,1,0,99.0,139.0,139.0,219.0,194.0928,410.8637,186.8689,8.9022,4.1231,139.0,139.0,0.0,0,0.0,0.1342,0.1542,0.0142,2,4,1
6907.0,209.0,1,1,0.0,119.0,119.0,119.0,0.0,168.6313,0.0,96.1054,104.8296,119.0,119.0,119.0,0,0.0,0.1698,0.2713,0.0379,4,2,1
2148.0,69.0,1,0,0.0,259.0,259.0,259.0,0.0,394.1427,0.0,81.2712,83.4086,259.0,259.0,0.0,0,0.0,0.5794,0.6274,0.0752,1,1,1
4686.0,144.0,1,0,179.0,219.0,219.0,239.0,198.0057,242.6489,126.0198,68.884,79.267,219.0,219.0,0.0,0,0.0,0.0902,0.1427,0.0239,8,8,0
10887.0,336.0,1,0,139.0,179.0,179.0,119.0,465.758,51.5388,487.2628,17.2409,4.6098,179.0,179.0,1372.0,0,1531.0,0.127,0.1315,0.0153,1,4,0
5548.0,166.0,1,0,139.0,179.0,179.0,159.0,61.0184,127.5353,31.305,52.7944,59.1037,179.0,179.0,0.0,0,0.0,0.0495,0.166,0.0134,1,3,1
3776.0,120.0,1,0,139.0,139.0,139.0,179.0,169.0044,47.3207,185.8844,77.8155,72.5,139.0,139.0,0.0,0,0.0,0.1228,0.3023,0.0437,7,1,1
5790.0,171.0,1,0,99.0,99.0,99.0,80.0,314.8591,234.0192,357.4633,46.3276,44.2408,99.0,99.0,0.0,0,0.0,0.2055,0.132,0.01,7,1,0
2091.0,66.0,0,0,139.0,119.0,119.0,139.0,183.8648,379.3761,105.3043,77.9888,69.1158,139.0,139.0,0.0,1,139.0,0.0724,0.1859,0.0139,8,7,0
10624.0,326.0,1,0,99.0,99.0,99.0,80.0,239.1783,868.8757,193.0026,52.1464,51.2884,99.0,99.0,338.0,0,0.0,0.0267,0.3182,0.0366,3,6,0
5164.0,156.0,1,0,179.0,219.0,219.0,139.0,224.3819,700.1116,102.4207,144.8741,104.2029,318.0,159.0,974.0,0,318.0,0.0673,0.1033,0.0658,2,6,1
9635.0,297.0,1,0,179.0,179.0,179.0,199.0,246.0046,311.9635,164.3472,89.4539,87.0776,179.0,179.0,0.0,0,99.0,0.0586,0.1271,0.0348,2,4,1
3262.0,99.0,1,0,119.0,139.0,139.0,298.0,84.537,273.9863,29.1548,70.4006,66.9795,139.0,139.0,0.0,0,0.0,0.275,0.2765,0.0198,8,3,0
5091.0,154.0,1,1,139.0,477.0,616.0,139.0,228.8154,80.1311,301.1063,75.6439,73.1608,99.0,99.0,0.0,1,99.0,0.1378,0.1378,0.0115,3,1,1
5290.0,159.0,0,1,99.0,159.0,258.0,119.0,104.6721,675.7139,65.8559,63.3285,110.6097,258.0,129.0,0.0,0,0.0,0.1433,0.0903,0.0188,6,7,0
4792.0,148.0,0,1,139.0,199.0,557.0,457.0,803.5006,64.2748,942.0642,143.5009,60.879,557.0,185.6667,8291.0,0,995.0,0.3586,0.3586,0.0318,1,1,1
8299.0,259.0,1,0,238.0,258.0,258.0,119.0,165.7181,198.1067,122.2007,59.5504,76.844,258.0,258.0,0.0,0,0.0,-0.0081,0.1319,0.0483,1,3,0
5776.0,171.0,0,1,199.0,159.0,159.0,99.0,279.0112,166.9686,250.002,36.5137,34.6302,159.0,159.0,0.0,0,0.0,-0.007,0.056,0.016,4,8,0
2052.0,65.0,1,0,139.0,99.0,99.0,99.0,46.2709,321.9231,87.1149,54.5367,45.0472,99.0,99.0,3259.0,0,0.0,0.1054,0.1709,0.012,6,1,1
10044.0,307.0,1,0,80.0,119.0,119.0,139.0,510.0189,224.821,508.9489,5.7009,19.7294,119.0,119.0,0.0,0,0.0,0.1492,0.1477,0.0231,4,2,1
5797.0,171.0,1,0,99.0,219.0,219.0,99.0,202.5938,313.2112,257.0992,50.6211,45.533,219.0,219.0,0.0,0,0.0,0.1165,-0.021,0.0221,8,1,0
10103.0,308.0,1,0,219.0,159.0,159.0,139.0,155.0395,371.1526,103.0194,52.5024,67.9798,159.0,159.0,0.0,0,0.0,-0.1088,0.2507,0.017,8,3,1
8078.0,251.0,1,0,139.0,100.0,100.0,298.0,24.3311,564.0869,55.0727,41.8808,43.9318,100.0,100.0,0.0,0,0.0,0.0058,0.2033,0.0207,10,1,1
6632.0,197.0,1,0,119.0,159.0,159.0,99.0,308.6118,528.9357,283.5719,31.5793,24.2539,159.0,159.0,0.0,0,0.0,-0.0124,0.2091,0.0299,8,5,1
4397.0,136.0,1,0,119.0,179.0,179.0,278.0,103.3562,68.2495,98.2344,44.0454,32.5038,179.0,179.0,0.0,1,179.0,0.5272,0.5697,0.0067,8,4,1
2197.0,70.0,1,1,199.0,239.0,239.0,179.0,320.1265,388.6811,471.3438,123.6982,123.0498,20.0,20.0,179.0,0,239.0,0.5974,1.8894,0.0016,8,4,1
10040.0,307.0,1,0,119.0,139.0,397.0,100.0,76.4853,112.9436,128.4251,77.5258,108.5737,397.0,132.3333,0.0,0,0.0,0.2377,0.1492,0.0771,3,1,1
3737.0,118.0,1,0,338.0,139.0,278.0,99.0,60.4669,144.8491,55.0,76.5261,72.8011,278.0,139.0,0.0,0,0.0,0.3768,0.2523,0.0864,4,1,1
251.0,7.0,1,0,139.0,199.0,199.0,199.0,105.119,252.9056,104.8904,65.9735,78.6527,199.0,199.0,299.0,0,0.0,0.3939,0.5104,0.0356,8,1,0
3356.0,102.0,1,0,99.0,99.0,99.0,318.0,56.7825,194.5045,95.3415,45.6755,43.477,99.0,99.0,0.0,1,99.0,-0.2185,-0.05,0.0177,6,2,0
4409.0,136.0,1,0,179.0,159.0,159.0,238.0,127.3862,149.5836,45.3982,77.3175,92.3052,159.0,159.0,0.0,0,0.0,0.3262,0.2142,0.006,10,5,0
6815.0,204.0,1,0,80.0,80.0,80.0,119.0,153.5489,119.8384,164.5144,33.5596,35.5844,80.0,80.0,577.0,1,439.0,0.2779,0.3464,0.0166,1,2,0
2357.0,74.0,1,0,20.0,219.0,219.0,239.0,122.7243,95.7209,78.1601,46.0136,67.1956,219.0,219.0,0.0,0,0.0,0.0737,0.5427,0.0186,7,4,1
6740.0,202.0,1,0,119.0,119.0,219.0,179.0,97.5,99.0454,155.6567,91.8708,88.3233,219.0,109.5,0.0,0,219.0,0.0449,0.4174,0.0693,3,1,0
9279.0,289.0,1,1,139.0,99.0,99.0,99.0,314.8115,210.4525,338.1479,24.7487,25.8312,199.0,199.0,6363.0,1,4116.0,0.1292,0.2182,0.0096,4,3,0
7271.0,222.0,1,1,99.0,99.0,99.0,199.0,189.1038,189.0192,196.5426,33.1097,23.7171,80.0,80.0,0.0,0,80.0,0.3028,0.4498,0.0101,3,2,1
3665.0,114.0,1,0,179.0,100.0,180.0,239.0,250.6472,95.0053,183.0437,73.0274,48.9311,180.0,90.0,775.0,0,180.0,0.2845,0.5515,0.0562,3,4,0
5311.0,160.0,1,0,0.0,179.0,179.0,159.0,0.0,269.8453,0.0,70.2567,74.6408,179.0,179.0,0.0,0,0.0,-0.0848,0.2022,0.0441,4,1,0
6285.0,185.0,1,1,179.0,219.0,219.0,80.0,350.5267,502.4326,255.002,90.5677,74.6073,159.0,159.0,179.0,0,0.0,-0.1055,0.404,0.0235,4,5,0
4802.0,148.0,0,1,298.0,238.0,457.0,258.0,280.9026,185.5108,201.7251,88.1547,19.5064,457.0,228.5,258.0,0,0.0,0.3006,0.3161,0.0261,4,6,0
2250.0,72.0,1,1,0.0,159.0,159.0,279.0,726.0062,150.5033,833.3097,111.0552,117.1676,359.0,359.0,0.0,0,0.0,-0.4286,-0.1566,0.0541,3,1,0
7897.0,244.0,1,0,0.0,199.0,199.0,99.0,0.0,118.9758,0.0,50.6014,43.0174,199.0,199.0,0.0,0,0.0,0.1548,0.3273,0.0894,1,2,1
4223.0,134.0,0,1,139.0,199.0,199.0,199.0,98.1542,527.5287,62.9682,52.5381,64.0703,278.0,278.0,4434.0,0,0.0,0.0135,0.029,0.0144,3,4,0
3562.0,110.0,1,0,80.0,99.0,99.0,99.0,55.0,274.0972,98.8585,58.1055,60.5186,99.0,99.0,0.0,1,99.0,0.1185,0.142,0.0153,7,2,0
2725.0,83.0,0,1,239.0,20.0,20.0,239.0,105.9552,170.7527,61.0983,86.5852,89.7845,219.0,219.0,458.0,0,219.0,0.298,0.194,0.0219,2,2,1
1940.0,61.0,0,1,159.0,179.0,318.0,119.0,197.8061,663.8392,82.7345,117.3936,99.1262,318.0,159.0,0.0,0,0.0,0.2339,0.2874,0.0256,1,7,1
2697.0,81.0,1,0,299.0,319.0,319.0,279.0,430.6173,210.072,516.0824,54.4656,86.885,319.0,319.0,0.0,0,0.0,0.4215,1.971,0.0341,7,1,1
3869.0,124.0,1,0,99.0,139.0,139.0,159.0,251.8238,188.9153,267.5855,42.0743,36.9121,139.0,139.0,0.0,0,0.0,0.1163,0.0978,0.0185,9,2,0
4775.0,147.0,1,0,139.0,139.0,139.0,179.0,168.0186,257.2105,123.1016,41.5482,24.1868,139.0,139.0,0.0,0,0.0,0.3581,0.4201,0.0315,9,4,1
10011.0,306.0,0,1,139.0,139.0,139.0,139.0,423.1229,241.6014,481.2692,56.6083,61.0,139.0,139.0,0.0,0,1112.0,0.1225,0.1875,0.0093,3,2,1
10041.0,307.0,1,0,119.0,100.0,100.0,159.0,112.9436,182.6342,68.1836,55.3263,70.5443,100.0,100.0,0.0,0,0.0,0.1492,0.1477,0.0194,3,2,1
1076.0,33.0,1,1,318.0,99.0,99.0,119.0,340.0037,384.9692,352.423,70.8961,70.1142,99.0,99.0,0.0,1,796.0,0.1794,0.1929,0.013,5,1,0
4316.0,135.0,1,1,199.0,159.0,159.0,119.0,89.5126,223.7856,36.1386,68.9366,59.0191,219.0,219.0,993.0,0,219.0,-0.025,-0.0285,0.0135,7,3,0
6022.0,178.0,1,0,238.0,139.0,139.0,139.0,184.5704,148.6556,165.339,14.3003,19.8116,139.0,139.0,0.0,0,0.0,0.0996,0.2561,0.0104,7,5,1
667.0,21.0,1,1,159.0,119.0,119.0,159.0,131.5485,107.8378,34.0147,95.9231,92.4446,100.0,100.0,497.0,1,100.0,0.1786,0.4941,0.0093,8,2,0
5141.0,155.0,1,0,159.0,99.0,99.0,159.0,138.5442,148.0034,134.0037,3.0414,7.0178,99.0,99.0,0.0,0,0.0,0.2938,0.3358,0.0089,9,2,1
5120.0,155.0,1,0,258.0,139.0,139.0,179.0,189.1692,256.4888,112.058,81.6165,87.6641,139.0,139.0,0.0,0,0.0,0.0833,0.0593,0.0125,4,3,0
8305.0,259.0,1,0,139.0,99.0,99.0,119.0,149.5535,97.1815,39.2046,116.0,132.6358,219.0,219.0,338.0,0,219.0,0.1319,0.1319,0.041,3,2,1
9288.0,289.0,1,1,139.0,239.0,239.0,80.0,125.049,105.5047,31.0161,93.7257,90.1138,100.0,100.0,716.0,0,557.0,0.1162,0.2137,0.0048,7,2,1
3735.0,118.0,0,1,219.0,99.0,99.0,338.0,173.5115,429.4147,121.5977,55.9129,51.4782,99.0,99.0,0.0,0,0.0,0.3768,0.3768,0.0308,2,4,0
3140.0,96.0,1,0,259.0,120.0,120.0,20.0,166.818,363.5691,123.3694,66.259,56.9386,120.0,120.0,0.0,0,0.0,1.1741,1.1741,0.0154,1,5,0
9576.0,295.0,1,0,119.0,159.0,159.0,119.0,220.3548,157.8171,260.2556,56.921,71.5017,159.0,159.0,0.0,0,0.0,0.1016,0.0971,0.0314,7,1,1
7470.0,227.0,0,0,139.0,278.0,278.0,99.0,153.2123,178.2653,103.2376,59.1714,76.1052,239.0,239.0,1272.0,0,239.0,0.0197,0.2442,0.0228,7,3,1
7852.0,242.0,1,0,139.0,199.0,199.0,139.0,222.7128,58.8069,282.8462,89.5126,91.8178,199.0,199.0,0.0,0,0.0,0.1838,0.1883,0.0453,3,1,0
3685.0,115.0,0,1,179.0,179.0,179.0,80.0,357.0224,573.6055,324.4503,30.6023,47.8357,179.0,179.0,379.0,0,80.0,0.2485,0.117,0.0364,7,6,0
6734.0,202.0,1,0,0.0,80.0,80.0,80.0,0.0,209.0293,0.0,28.4693,19.4551,80.0,80.0,1054.0,0,0.0,-0.0876,0.0854,0.0253,4,4,1
4187.0,133.0,1,0,239.0,179.0,179.0,219.0,285.9204,205.548,220.0205,55.084,55.5428,179.0,179.0,0.0,0,0.0,0.1955,0.205,0.0128,10,4,0
7617.0,235.0,1,0,99.0,99.0,218.0,119.0,284.1127,536.28,268.9108,32.8672,36.0902,218.0,109.0,0.0,0,0.0,0.2456,0.3301,0.0437,1,7,1
3377.0,103.0,0,1,99.0,99.0,99.0,80.0,288.4441,211.1694,213.3963,76.0148,73.2069,99.0,99.0,0.0,0,0.0,0.248,0.1335,0.0138,5,3,0
8738.0,277.0,1,0,179.0,159.0,159.0,139.0,207.0441,264.8703,129.5569,79.0142,89.0225,159.0,159.0,238.0,0,0.0,0.1758,0.1838,0.0168,5,5,0
4085.0,131.0,1,0,179.0,99.0,218.0,159.0,125.7309,446.1852,69.6419,87.1005,71.3442,218.0,109.0,159.0,0,218.0,0.2041,0.5086,0.0439,1,5,1
1041.0,31.0,1,1,119.0,199.0,199.0,239.0,132.5009,99.6519,187.0027,54.0833,55.0023,199.0,199.0,955.0,1,199.0,0.0984,0.2389,0.0171,5,1,1
282.0,9.0,1,0,0.0,139.0,298.0,139.0,0.0,388.0081,0.0,20.0998,54.6443,298.0,149.0,0.0,0,0.0,0.0759,0.1744,0.0383,1,2,1
9148.0,287.0,1,0,358.0,179.0,179.0,80.0,129.2256,95.2694,133.0601,44.365,54.5825,179.0,179.0,0.0,1,437.0,0.1542,0.1812,0.0183,4,1,0
3586.0,111.0,1,1,278.0,239.0,239.0,219.0,103.0946,774.717,97.1288,80.5062,79.7057,239.0,239.0,3954.0,0,0.0,0.152,0.374,0.0385,9,1,1
9964.0,306.0,1,1,99.0,179.0,179.0,80.0,162.0031,159.6598,241.6154,91.0014,94.6903,179.0,179.0,0.0,0,1112.0,0.2,0.246,0.012,5,1,0
4865.0,149.0,0,1,239.0,139.0,139.0,119.0,169.5118,238.3548,173.8074,27.9732,27.2029,139.0,139.0,795.0,1,1690.0,-0.0969,0.1416,0.0158,2,3,0
6727.0,201.0,1,0,119.0,139.0,139.0,139.0,204.1378,306.945,135.2036,81.8413,67.5907,139.0,139.0,0.0,0,0.0,0.0579,0.4224,0.0864,3,2,1
877.0,27.0,1,0,99.0,219.0,219.0,80.0,99.6657,100.0612,18.0278,86.0233,85.5,219.0,219.0,995.0,0,0.0,0.0369,0.1469,0.051,3,3,0
7773.0,239.0,1,1,139.0,159.0,159.0,219.0,108.6105,0.0,139.7856,41.9315,37.4066,119.0,119.0,0.0,0,456.0,0.3861,0.3861,0.017,5,1,1
1019.0,31.0,1,1,278.0,119.0,119.0,99.0,294.7003,121.4434,468.3674,180.5436,161.868,119.0,119.0,0.0,0,0.0,0.1294,0.1429,0.0102,7,1,1
5357.0,161.0,1,0,179.0,318.0,318.0,139.0,473.6465,177.1588,525.8156,58.9936,59.0762,318.0,318.0,0.0,0,0.0,0.1332,0.0472,0.0383,6,1,1
3585.0,111.0,1,0,159.0,278.0,278.0,239.0,581.5325,103.0946,577.5483,44.7269,44.6346,278.0,278.0,0.0,0,0.0,0.152,0.374,0.0448,10,1,0
884.0,27.0,1,0,80.0,239.0,239.0,338.0,300.0104,112.5278,340.9692,67.5019,79.7653,239.0,239.0,0.0,0,0.0,0.1469,0.1054,0.0557,4,1,1
3682.0,115.0,1,0,119.0,139.0,337.0,80.0,397.0532,319.1414,477.6829,83.8824,123.0742,337.0,112.3333,0.0,0,0.0,0.2135,0.2485,0.0686,7,1,0
2162.0,70.0,1,0,120.0,239.0,239.0,239.0,495.4203,203.104,496.0454,42.3586,15.5322,239.0,239.0,0.0,0,0.0,0.4094,0.4999,0.0194,2,2,0
5931.0,176.0,1,0,139.0,179.0,318.0,239.0,451.2084,297.0038,546.883,101.5591,45.7739,318.0,159.0,0.0,0,0.0,0.0366,0.1726,0.0414,6,1,0
9500.0,293.0,1,0,219.0,80.0,80.0,298.0,203.6774,96.9239,136.0588,79.0142,74.3303,119.0,119.0,536.0,0,595.0,0.0471,0.1086,0.0083,4,4,1
7245.0,222.0,1,1,99.0,99.0,99.0,199.0,53.0495,151.3151,24.4131,54.6717,53.3128,99.0,99.0,0.0,0,80.0,0.1883,0.0778,0.0125,3,2,1
1696.0,52.0,1,1,119.0,258.0,258.0,119.0,110.0659,151.4414,78.2304,65.5934,66.9048,179.0,179.0,0.0,0,0.0,0.1871,0.1646,0.0157,8,2,0
3689.0,115.0,1,0,219.0,139.0,139.0,219.0,160.447,57.0898,170.8011,83.4521,77.9295,139.0,139.0,0.0,0,0.0,0.0815,0.3095,0.0283,8,1,0
4504.0,139.0,1,0,0.0,139.0,139.0,139.0,0.0,363.3098,0.0,112.5444,104.1597,139.0,139.0,3697.0,0,0.0,-0.0908,0.1662,0.0362,4,5,1
4373.0,136.0,1,1,139.0,238.0,397.0,219.0,133.5758,134.1808,140.2284,16.6208,94.2828,397.0,198.5,0.0,0,160.0,-0.0378,0.0942,0.0149,5,5,1
4923.0,150.0,0,0,179.0,259.0,259.0,139.0,90.8102,770.3765,62.1289,35.0321,49.023,259.0,259.0,0.0,1,0.0,0.2116,0.1196,0.0233,1,7,1
8559.0,271.0,1,0,139.0,179.0,179.0,119.0,58.5342,327.5336,102.489,45.7957,40.8718,179.0,179.0,0.0,1,179.0,0.0947,0.3302,0.0317,4,1,0
7662.0,236.0,1,0,238.0,139.0,139.0,258.0,248.3948,505.5022,231.0,26.0,36.3077,139.0,139.0,397.0,0,0.0,0.2176,0.3791,0.0139,8,5,0
7569.0,231.0,1,0,99.0,99.0,99.0,159.0,311.0486,111.3665,343.9084,37.4767,34.5254,99.0,99.0,0.0,0,0.0,0.1737,0.3207,0.0166,4,2,0
7202.0,220.0,1,0,179.0,139.0,139.0,179.0,224.0273,553.1121,141.4284,85.1469,78.0545,238.0,119.0,0.0,0,238.0,0.1831,0.5446,0.0523,9,6,0
10274.0,312.0,1,1,278.0,179.0,179.0,159.0,291.689,904.1507,147.8716,143.3571,157.4817,179.0,179.0,397.0,0,0.0,0.3023,0.1168,0.0259,10,5,0
9309.0,289.0,1,0,99.0,80.0,80.0,239.0,282.6278,1146.5217,441.0408,162.706,1199.7717,80.0,80.0,358.0,0,199.0,0.1647,0.1522,0.0039,10,3,1
7802.0,240.0,1,0,179.0,80.0,80.0,99.0,199.1438,478.3513,149.0134,67.574,66.0303,80.0,80.0,0.0,0,0.0,0.0416,0.1201,0.0076,10,5,1
8206.0,256.0,1,1,199.0,100.0,100.0,99.0,398.4595,313.8889,458.3939,77.6209,227.4626,377.0,125.6667,0.0,0,258.0,0.3554,0.3329,0.0323,2,1,1
4394.0,136.0,1,0,239.0,139.0,139.0,239.0,55.599,70.9102,71.7844,19.4743,22.6991,139.0,139.0,0.0,0,0.0,0.4992,0.5697,0.0052,8,2,1
1434.0,44.0,1,0,139.0,199.0,199.0,199.0,140.89,50.04,78.032,69.4262,87.1966,199.0,199.0,0.0,1,477.0,0.1446,0.1921,0.0133,1,4,0
3123.0,95.0,1,0,279.0,179.0,179.0,379.0,112.641,141.934,79.712,54.4518,27.0416,179.0,179.0,0.0,0,0.0,-0.0089,-0.2634,0.0326,3,3,0
9833.0,303.0,1,0,119.0,139.0,139.0,99.0,112.6421,213.1695,147.8716,98.8585,77.1314,139.0,139.0,0.0,0,0.0,0.1525,0.2395,0.0272,6,1,0
8208.0,256.0,0,1,139.0,179.0,179.0,139.0,195.6253,712.2419,141.5097,52.0096,72.3205,179.0,179.0,258.0,0,0.0,0.3329,0.2254,0.0153,2,6,1
4004.0,129.0,1,1,199.0,139.0,139.0,358.0,236.8459,331.1654,134.9518,100.0562,47.6917,338.0,169.0,2903.0,0,676.0,0.3416,0.3596,0.0296,1,4,1
6363.0,188.0,1,0,99.0,179.0,179.0,278.0,98.971,73.9814,165.7377,70.0,56.0022,179.0,179.0,0.0,1,179.0,0.0805,0.236,0.0427,1,1,1
8707.0,276.0,1,0,139.0,119.0,119.0,99.0,70.066,148.1595,152.1217,86.0131,66.7608,119.0,119.0,0.0,0,0.0,0.0943,0.1448,0.0209,6,1,0
329.0,10.0,1,0,159.0,139.0,139.0,139.0,132.795,215.6879,100.7174,34.2965,38.1608,139.0,139.0,0.0,0,0.0,0.0129,0.0639,0.0238,3,2,0
4220.0,134.0,0,1,219.0,159.0,438.0,199.0,476.607,115.0848,626.2691,156.9984,138.6001,238.0,238.0,0.0,1,835.0,0.057,0.029,0.0123,3,1,0
9394.0,291.0,1,0,159.0,99.0,99.0,139.0,319.8066,100.7795,305.0,26.6271,11.3137,99.0,99.0,139.0,0,0.0,0.2497,0.2232,0.0155,5,7,1
5451.0,164.0,1,0,179.0,199.0,199.0,417.0,87.4643,117.0171,61.5224,24.6221,47.9505,199.0,199.0,0.0,0,0.0,0.1787,0.1622,0.0169,3,4,1
2232.0,71.0,0,1,458.0,379.0,379.0,219.0,191.654,233.0263,207.8702,81.9054,44.2945,379.0,379.0,398.0,0,179.0,1.4619,2.7764,0.0561,4,4,0
2516.0,78.0,1,0,139.0,199.0,199.0,339.0,99.791,198.0309,19.6469,70.0179,63.0714,199.0,199.0,0.0,1,180.0,0.748,1.0915,0.005,7,2,0
9289.0,289.0,0,1,119.0,99.0,99.0,100.0,105.5047,128.7187,196.023,83.7929,22.2991,597.0,199.0,0.0,1,1989.0,0.1557,0.2842,0.0288,7,1,1
6443.0,190.0,1,1,80.0,119.0,119.0,139.0,164.0564,927.045,125.2557,46.8855,55.644,199.0,199.0,1670.0,0,0.0,-0.0131,-0.0131,0.0405,10,6,0
1958.0,61.0,1,0,139.0,139.0,139.0,179.0,187.7472,144.6046,229.5822,42.5735,60.7454,258.0,258.0,0.0,1,377.0,0.1259,0.0979,0.0208,4,1,0
2452.0,77.0,0,1,439.0,538.0,538.0,439.0,127.0157,333.2435,70.214,75.5463,55.0727,219.0,219.0,618.0,0,219.0,0.4105,-0.8475,0.0193,2,3,1
7068.0,215.0,1,1,99.0,179.0,179.0,179.0,557.2443,180.5062,629.8579,78.3534,67.0671,179.0,179.0,1133.0,0,318.0,0.2583,0.1978,0.0323,2,3,1
9938.0,305.0,1,0,119.0,179.0,179.0,258.0,283.4365,500.2512,217.5891,75.977,76.0411,179.0,179.0,0.0,0,0.0,0.133,0.325,0.029,5,5,1
4051.0,130.0,1,0,258.0,199.0,199.0,258.0,104.6721,696.7944,82.0244,37.9012,23.585,199.0,199.0,0.0,0,0.0,0.3241,-0.0159,0.0183,10,9,0
2405.0,76.0,0,1,239.0,199.0,199.0,139.0,98.9103,216.985,83.2166,55.933,78.9335,199.0,199.0,0.0,0,0.0,0.4057,0.8567,0.0223,1,4,1
7422.0,226.0,1,1,99.0,119.0,258.0,119.0,152.1981,405.1114,187.5447,43.6835,54.1503,100.0,100.0,239.0,1,579.0,0.1933,0.6053,0.0122,1,1,1
5891.0,175.0,1,0,258.0,298.0,298.0,159.0,164.1714,113.0,97.1648,65.9337,77.1897,298.0,298.0,0.0,0,199.0,0.122,0.0685,0.0493,3,4,0
9942.0,305.0,1,0,199.0,119.0,119.0,159.0,226.1084,1069.5379,328.8419,98.8243,82.0518,119.0,119.0,0.0,0,0.0,0.325,0.1555,0.0193,8,1,0
9367.0,290.0,1,0,99.0,219.0,219.0,80.0,1164.1789,1611.1568,45.2769,1185.847,1191.4815,219.0,219.0,0.0,0,0.0,0.2407,0.1497,0.0318,10,3,1
5123.0,155.0,1,0,199.0,179.0,179.0,179.0,542.6272,56.1427,571.4867,32.2684,16.8077,179.0,179.0,179.0,0,99.0,0.0593,0.0443,0.0161,5,2,1
4438.0,136.0,1,1,179.0,100.0,100.0,80.0,147.5025,840.1341,124.4869,27.9016,88.2638,338.0,169.0,1731.0,0,338.0,0.0442,0.1177,0.0126,5,8,1
10745.0,330.0,1,0,278.0,239.0,239.0,179.0,100.1312,71.514,111.2205,27.5409,51.5097,239.0,239.0,0.0,0,0.0,0.342,0.518,0.0505,9,1,1
